node1,node2,radius
[0.152632 2.178947],[0.157895 2.178947],0.021052631578947368
[2.615789 4.194737],[2.615789 4.200000],0.02033857079232013
[1.236842 3.268421],[1.242105 3.268421],0.02033857079232013
[1.473684 3.968421],[1.478947 3.968421],0.01781007614640097
[5.831579 4.178947],[5.831579 4.184211],0.01781007614640097
[5.042105 4.178947],[5.042105 4.184211],0.01621652015833784
[0.157895 5.873684],[0.157895 5.878947],0.015789473684210527
[1.852632 3.010526],[1.857895 3.010526],0.013327618690120998
[4.300000 5.705263],[4.305263 5.705263],0.02033857079232013
[2.500000 2.084211],[2.500000 2.089474],0.013327618690120998
[2.752632 0.131579],[2.752632 0.136842],0.021052631578947368
[3.963158 6.310526],[3.963158 6.315789],0.01621652015833784
[4.336842 2.173684],[4.342105 2.173684],0.022619056791098
[2.931579 5.047368],[2.936842 5.047368],0.01621652015833784
[1.305263 4.152632],[1.310526 4.152632],0.011768778828946261
[1.452632 1.205263],[1.457895 1.205263],0.022295094618419945
[4.684211 6.373684],[4.689474 6.373684],0.011147547309209973
[0.000000 3.626316],[0.000000 3.631579],0.005263157894736842
[0.742105 2.194737],[0.742105 2.200000],0.02758995873875602
[0.852632 3.094737],[0.852632 3.100000],0.010526315789473684
[4.452632 0.452632],[4.452632 0.457895],0.013327618690120998
[4.589474 0.947368],[4.594737 0.947368],0.015789473684210527
[0.615789 0.115789],[0.615789 0.121053],0.022619056791098
[4.984211 5.205263],[4.989474 5.205263],0.013327618690120998
[2.826316 6.168421],[2.831579 6.168421],0.015765012591880446
[0.557895 2.531579],[0.563158 2.531579],0.020014608619642077
[2.205263 3.294737],[2.205263 3.300000],0.011147547309209973
[3.821053 4.584211],[3.826316 4.584211],0.022619056791098
[0.026316 5.684211],[0.031579 5.684211],0.01621652015833784
[0.468421 5.105263],[0.468421 5.110526],0.021052631578947368
[1.457895 0.147368],[1.457895 0.152632],0.021052631578947368
[2.631579 0.310526],[2.636842 0.310526],0.01781007614640097
[2.515789 1.352632],[2.521053 1.352632],0.01781007614640097
[5.563158 6.273684],[5.568421 6.273684],0.020014608619642077
[0.457895 4.478947],[0.463158 4.478947],0.020014608619642077
[0.615789 1.763158],[0.615789 1.768421],0.02758995873875602
[0.726316 0.463158],[0.731579 0.463158],0.01781007614640097
[0.863158 2.973684],[0.868421 2.973684],0.008984772532560775
[4.115789 5.684211],[4.115789 5.689474],0.01621652015833784
[1.473684 1.189474],[1.478947 1.189474],0.015789473684210527
[5.563158 1.963158],[5.568421 1.963158],0.01781007614640097
[0.705263 0.652632],[0.710526 0.652632],0.02631578947368421
[0.515789 2.526316],[0.521053 2.526316],0.015789473684210527
[4.352632 1.921053],[4.352632 1.926316],0.020014608619642077
[3.226316 0.842105],[3.231579 0.842105],0.020014608619642077
[1.810526 1.573684],[1.815789 1.573684],0.010526315789473684
[1.436842 1.963158],[1.436842 1.968421],0.02631578947368421
[3.668421 5.331579],[3.668421 5.336842],0.021052631578947368
[1.236842 1.478947],[1.242105 1.478947],0.011147547309209973
[0.057895 3.657895],[0.063158 3.657895],0.024926673565788367
[1.715789 3.005263],[1.721053 3.005263],0.006353193585192355
[2.968421 0.026316],[2.968421 0.031579],0.02631578947368421
[4.805263 1.852632],[4.805263 1.857895],0.015789473684210527
[1.021053 2.478947],[1.021053 2.484211],0.015789473684210527
[0.373684 3.247368],[0.378947 3.247368],0.020014608619642077
[2.647368 4.931579],[2.652632 4.931579],0.015789473684210527
[5.678947 1.610526],[5.678947 1.615789],0.015789473684210527
[1.873684 6.084211],[1.878947 6.084211],0.020014608619642077
[1.773684 1.389474],[1.773684 1.394737],0.015789473684210527
[4.510526 2.073684],[4.515789 2.073684],0.010526315789473684
[2.110526 0.352632],[2.110526 0.357895],0.021052631578947368
[3.605263 0.173684],[3.605263 0.178947],0.020014608619642077
[5.884211 4.263158],[5.884211 4.268421],0.021052631578947368
[6.047368 4.831579],[6.047368 4.836842],0.021052631578947368
[6.278947 2.389474],[6.284211 2.389474],0.015789473684210527
[1.089474 1.831579],[1.094737 1.831579],0.020014608619642077
[3.100000 3.989474],[3.100000 3.994737],0.02033857079232013
[3.042105 1.289474],[3.047368 1.289474],0.011147547309209973
[1.026316 0.405263],[1.031579 0.405263],0.015789473684210527
[0.563158 0.026316],[0.563158 0.031579],0.020014608619642077
[5.636842 0.631579],[5.636842 0.636842],0.029516096584157377
[2.526316 5.226316],[2.531579 5.226316],0.02631578947368421
[3.247368 0.589474],[3.252632 0.589474],0.021052631578947368
[5.163158 4.594737],[5.168421 4.594737],0.02033857079232013
[5.831579 4.836842],[5.831579 4.842105],0.021052631578947368
[3.084211 4.984211],[3.089474 4.984211],0.021052631578947368
[3.936842 3.642105],[3.942105 3.642105],0.02732938107140659
[4.521053 2.784211],[4.526316 2.784211],0.02732938107140659
[4.126316 3.600000],[4.126316 3.605263],0.015789473684210527
[0.768421 4.952632],[0.768421 4.957895],0.01621652015833784
[0.463158 3.763158],[0.463158 3.768421],0.007443229275647869
[4.221053 3.400000],[4.226316 3.400000],0.021052631578947368
[3.942105 3.163158],[3.942105 3.168421],0.021052631578947368
[3.963158 3.905263],[3.963158 3.910526],0.017383029672273655
[4.763158 5.115789],[4.768421 5.115789],0.018976585660336786
[5.726316 4.663158],[5.731579 4.663158],0.02033857079232013
[4.773684 3.352632],[4.773684 3.357895],0.021052631578947368
[2.189474 2.994737],[2.194737 2.994737],0.01781007614640097
[2.494737 1.294737],[2.500000 1.294737],0.030231068800888636
[3.700000 3.852632],[3.705263 3.852632],0.01621652015833784
[0.836842 1.047368],[0.842105 1.047368],0.021376593751625424
[3.947368 2.015789],[3.952632 2.015789],0.015789473684210527
[4.452632 0.463158],[4.452632 0.468421],0.008984772532560775
[0.457895 3.510526],[0.457895 3.515789],0.024926673565788367
[2.542105 2.636842],[2.547368 2.636842],0.01781007614640097
[2.636842 2.510526],[2.642105 2.510526],0.013327618690120998
[6.131579 0.142105],[6.131579 0.147368],0.01621652015833784
[0.847368 2.900000],[0.852632 2.900000],0.022619056791098
[1.636842 0.968421],[1.636842 0.973684],0.021052631578947368
[2.847368 0.747368],[2.847368 0.752632],0.01781007614640097
[0.373684 3.300000],[0.378947 3.300000],0.01781007614640097
[0.926316 1.231579],[0.931579 1.231579],0.008984772532560775
[1.463158 2.057895],[1.468421 2.057895],0.03607422087499834
[2.452632 2.115789],[2.457895 2.115789],0.020653136743640194
[2.947368 3.115789],[2.952632 3.115789],0.01621652015833784
[2.026316 3.389474],[2.031579 3.389474],0.015789473684210527
[4.800000 0.489474],[4.800000 0.494737],0.03089372836787
[5.531579 1.900000],[5.536842 1.900000],0.021052631578947368
[5.900000 0.384211],[5.900000 0.389474],0.005263157894736842
[3.289474 0.052632],[3.294737 0.052632],0.021052631578947368
[2.931579 2.200000],[2.936842 2.200000],0.02033857079232013
[4.942105 4.352632],[4.942105 4.357895],0.021052631578947368
[3.694737 0.084211],[3.694737 0.089474],0.020014608619642077
[2.526316 1.984211],[2.531579 1.984211],0.01781007614640097
[2.742105 6.021053],[2.747368 6.021053],0.020014608619642077
[2.821053 6.052632],[2.821053 6.057895],0.021376593751625424
[5.863158 3.621053],[5.868421 3.621053],0.010526315789473684
[3.763158 6.373684],[3.763158 6.378947],0.01781007614640097
[5.615789 4.278947],[5.615789 4.284211],0.021052631578947368
[2.884211 3.147368],[2.884211 3.152632],0.01621652015833784
[2.294737 0.831579],[2.300000 0.831579],0.018976585660336786
[1.536842 2.968421],[1.542105 2.968421],0.021052631578947368
[6.352632 1.152632],[6.357895 1.152632],0.008984772532560775
[3.089474 0.136842],[3.089474 0.142105],0.020014608619642077
[0.857895 1.042105],[0.863158 1.042105],0.020014608619642077
[0.126316 0.736842],[0.126316 0.742105],0.018848099105706263
[1.452632 2.852632],[1.457895 2.852632],0.02631578947368421
[1.247368 3.373684],[1.252632 3.373684],0.022619056791098
[1.842105 1.715789],[1.842105 1.721053],0.024926673565788367
[2.157895 6.089474],[2.157895 6.094737],0.028342972669128965
[1.252632 4.405263],[1.252632 4.410526],0.011147547309209973
[2.073684 0.652632],[2.078947 0.652632],0.015789473684210527
[2.521053 4.373684],[2.521053 4.378947],0.02631578947368421
[4.252632 3.236842],[4.252632 3.242105],0.01621652015833784
[5.531579 0.005263],[5.536842 0.005263],0.013157894736842105
[4.368421 2.668421],[4.368421 2.673684],0.0317367854919085
[2.263158 5.152632],[2.263158 5.157895],0.016643566632465155
[3.810526 3.405263],[3.815789 3.405263],0.015789473684210527
[2.131579 2.310526],[2.136842 2.310526],0.021052631578947368
[2.342105 4.294737],[2.342105 4.300000],0.016931522105816263
[5.105263 4.268421],[5.110526 4.268421],0.026576367141033643
[1.847368 2.436842],[1.847368 2.442105],0.008984772532560775
[2.678947 0.694737],[2.678947 0.700000],0.010526315789473684
[3.626316 5.342105],[3.626316 5.347368],0.021052631578947368
[4.257895 5.773684],[4.263158 5.773684],0.01781007614640097
[1.400000 1.789474],[1.405263 1.789474],0.02631578947368421
[4.873684 4.957895],[4.873684 4.963158],0.005263157894736842
[0.436842 0.315789],[0.442105 0.315789],0.031578947368421054
[1.221053 4.268421],[1.221053 4.273684],0.021052631578947368
[5.384211 0.415789],[5.389474 0.415789],0.015789473684210527
[0.505263 0.952632],[0.510526 0.952632],0.021052631578947368
[0.510526 0.042105],[0.510526 0.047368],0.011147547309209973
[1.642105 5.100000],[1.647368 5.100000],0.021052631578947368
[2.889474 0.584211],[2.889474 0.589474],0.021700555924303477
[3.957895 6.268421],[3.957895 6.273684],0.015789473684210527
[5.752632 1.505263],[5.757895 1.505263],0.006353193585192355
[0.736842 1.610526],[0.742105 1.610526],0.01621652015833784
[5.500000 1.689474],[5.505263 1.689474],0.01781007614640097
[0.526316 5.189474],[0.526316 5.194737],0.013327618690120998
[3.673684 2.015789],[3.673684 2.021053],0.014886458551295738
[1.300000 3.736842],[1.300000 3.742105],0.03370065388122552
[1.873684 4.815789],[1.873684 4.821053],0.011147547309209973
[0.300000 2.415789],[0.305263 2.415789],0.01781007614640097
[0.494737 1.021053],[0.500000 1.021053],0.024926673565788367
[4.321053 3.747368],[4.321053 3.752632],0.021376593751625424
[3.631579 5.147368],[3.631579 5.152632],0.006353193585192355
[2.257895 5.568421],[2.263158 5.568421],0.02758995873875602
[2.352632 3.600000],[2.357895 3.600000],0.024926673565788367
[5.115789 2.731579],[5.121053 2.731579],0.015789473684210527
[0.089474 0.200000],[0.089474 0.205263],0.021052631578947368
[4.721053 1.352632],[4.721053 1.357895],0.02201512187562354
[5.247368 5.736842],[5.247368 5.742105],0.015337966117753132
[2.252632 4.600000],[2.252632 4.605263],0.01781007614640097
[2.326316 2.142105],[2.331579 2.142105],0.026576367141033643
[3.378947 0.773684],[3.378947 0.778947],0.031578947368421054
[4.568421 6.357895],[4.573684 6.357895],0.022619056791098
[6.184211 0.700000],[6.189474 0.700000],0.021052631578947368
[4.468421 3.047368],[4.473684 3.047368],0.024926673565788367
[3.694737 4.668421],[3.700000 4.668421],0.02631578947368421
[1.178947 3.368421],[1.178947 3.373684],0.015789473684210527
[6.278947 1.157895],[6.284211 1.157895],0.006353193585192355
[4.815789 2.836842],[4.821053 2.836842],0.011147547309209973
[2.368421 6.252632],[2.368421 6.257895],0.021052631578947368
[1.036842 0.778947],[1.036842 0.784211],0.02033857079232013
[3.752632 1.542105],[3.757895 1.542105],0.031578947368421054
[4.005263 2.857895],[4.005263 2.863158],0.021052631578947368
[4.252632 0.000000],[4.257895 0.000000],0.007894736842105263
[0.068421 0.142105],[0.073684 0.142105],0.01621652015833784
[2.605263 5.873684],[2.605263 5.878947],0.010526315789473684
[5.478947 3.273684],[5.484211 3.273684],0.018976585660336786
[2.568421 3.626316],[2.568421 3.631579],0.029516096584157377
[1.336842 3.857895],[1.342105 3.857895],0.021052631578947368
[0.994737 1.410526],[1.000000 1.410526],0.021052631578947368
[4.921053 1.805263],[4.926316 1.805263],0.02732938107140659
[5.021053 2.678947],[5.026316 2.678947],0.015789473684210527
[1.310526 5.931579],[1.315789 5.931579],0.022619056791098
[2.289474 1.136842],[2.289474 1.142105],0.015789473684210527
[4.605263 0.873684],[4.610526 0.873684],0.022619056791098
[0.826316 2.315789],[0.826316 2.321053],0.03662975390375618
[6.136842 0.268421],[6.136842 0.273684],0.010526315789473684
[1.052632 1.047368],[1.057895 1.047368],0.021052631578947368
[2.910526 0.510526],[2.915789 0.510526],0.02758995873875602
[3.800000 3.389474],[3.800000 3.394737],0.024926673565788367
[1.142105 4.978947],[1.142105 4.984211],0.013327618690120998
[1.010526 5.200000],[1.015789 5.200000],0.011768778828946261
[2.252632 5.568421],[2.257895 5.568421],0.02732938107140659
[1.273684 6.078947],[1.273684 6.084211],0.022619056791098
[2.547368 0.394737],[2.547368 0.400000],0.020014608619642077
[3.463158 2.284211],[3.463158 2.289474],0.024926673565788367
[1.194737 0.147368],[1.194737 0.152632],0.015337966117753132
[3.847368 3.221053],[3.852632 3.221053],0.01781007614640097
[3.978947 2.947368],[3.984211 2.947368],0.015789473684210527
[3.510526 5.631579],[3.510526 5.636842],0.016643566632465155
[5.589474 6.347368],[5.589474 6.352632],0.011147547309209973
[0.215789 2.621053],[0.215789 2.626316],0.01781007614640097
[3.647368 3.663158],[3.647368 3.668421],0.022619056791098
[6.057895 4.978947],[6.057895 4.984211],0.015789473684210527
[1.926316 4.215789],[1.926316 4.221053],0.01781007614640097
[0.521053 5.747368],[0.526316 5.747368],0.018976585660336786
[2.542105 4.026316],[2.542105 4.031579],0.015789473684210527
[3.600000 1.815789],[3.600000 1.821053],0.024926673565788367
[1.442105 3.489474],[1.447368 3.489474],0.022619056791098
[0.726316 3.078947],[0.726316 3.084211],0.020014608619642077
[3.089474 3.284211],[3.094737 3.284211],0.020014608619642077
[4.342105 4.300000],[4.347368 4.300000],0.021052631578947368
[4.463158 4.273684],[4.463158 4.278947],0.021376593751625424
[4.705263 5.542105],[4.710526 5.542105],0.015337966117753132
[2.315789 6.231579],[2.315789 6.236842],0.021052631578947368
[1.236842 4.547368],[1.242105 4.547368],0.021376593751625424
[4.352632 3.878947],[4.357895 3.878947],0.013327618690120998
[1.668421 5.921053],[1.668421 5.926316],0.01781007614640097
[0.621053 2.105263],[0.621053 2.110526],0.011147547309209973
[1.473684 3.710526],[1.478947 3.710526],0.01621652015833784
[3.478947 0.363158],[3.484211 0.363158],0.01621652015833784
[6.015789 1.984211],[6.021053 1.984211],0.01621652015833784
[3.263158 4.226316],[3.263158 4.231579],0.015765012591880446
[3.442105 5.910526],[3.442105 5.915789],0.01781007614640097
[3.068421 6.373684],[3.068421 6.378947],0.02033857079232013
[2.505263 0.494737],[2.510526 0.494737],0.022619056791098
[2.552632 3.289474],[2.552632 3.294737],0.029772917102591476
[0.705263 3.863158],[0.710526 3.863158],0.006353193585192355
[1.594737 3.484211],[1.594737 3.489474],0.022619056791098
[5.378947 2.847368],[5.384211 2.847368],0.021052631578947368
[5.363158 6.310526],[5.363158 6.315789],0.010526315789473684
[4.368421 4.747368],[4.368421 4.752632],0.018976585660336786
[1.642105 4.284211],[1.647368 4.284211],0.01621652015833784
[4.542105 5.552632],[4.542105 5.557895],0.01621652015833784
[0.921053 0.594737],[0.921053 0.600000],0.01621652015833784
[0.994737 0.957895],[0.994737 0.963158],0.015789473684210527
[1.131579 4.289474],[1.131579 4.294737],0.021052631578947368
[6.105263 2.115789],[6.105263 2.121053],0.015789473684210527
[0.468421 2.489474],[0.473684 2.489474],0.026576367141033643
[2.010526 3.000000],[2.015789 3.000000],0.015789473684210527
[2.684211 4.215789],[2.684211 4.221053],0.008984772532560775
[3.047368 3.147368],[3.047368 3.152632],0.015789473684210527
[3.589474 1.257895],[3.589474 1.263158],0.02631578947368421
[3.873684 4.968421],[3.873684 4.973684],0.021052631578947368
[0.368421 4.321053],[0.373684 4.321053],0.018976585660336786
[2.747368 0.057895],[2.747368 0.063158],0.021052631578947368
[0.847368 2.521053],[0.847368 2.526316],0.010526315789473684
[4.136842 3.705263],[4.136842 3.710526],0.021376593751625424
[1.515789 2.673684],[1.515789 2.678947],0.008984772532560775
[5.236842 2.136842],[5.242105 2.136842],0.01621652015833784
[2.378947 1.252632],[2.378947 1.257895],0.017383029672273655
[2.642105 3.321053],[2.642105 3.326316],0.037029125820698616
[4.678947 6.147368],[4.678947 6.152632],0.01781007614640097
[0.900000 3.410526],[0.900000 3.415789],0.029516096584157377
[2.526316 2.210526],[2.531579 2.210526],0.013327618690120998
[2.005263 4.315789],[2.005263 4.321053],0.01621652015833784
[2.094737 3.178947],[2.094737 3.184211],0.018976585660336786
[4.763158 2.936842],[4.763158 2.942105],0.031578947368421054
[3.794737 3.789474],[3.800000 3.789474],0.018976585660336786
[3.126316 2.621053],[3.131579 2.621053],0.021052631578947368
[6.047368 4.836842],[6.047368 4.842105],0.021052631578947368
[2.952632 3.773684],[2.957895 3.773684],0.02033857079232013
[0.794737 4.115789],[0.800000 4.115789],0.015337966117753132
[1.805263 3.631579],[1.805263 3.636842],0.021052631578947368
[3.263158 0.584211],[3.268421 0.584211],0.01621652015833784
[2.605263 6.047368],[2.605263 6.052632],0.010526315789473684
[0.910526 1.410526],[0.910526 1.415789],0.013327618690120998
[3.978947 5.626316],[3.984211 5.626316],0.03429673487588455
[0.426316 0.678947],[0.426316 0.684211],0.02201512187562354
[4.831579 3.952632],[4.836842 3.952632],0.015789473684210527
[1.089474 2.589474],[1.094737 2.589474],0.021052631578947368
[2.984211 1.168421],[2.984211 1.173684],0.021052631578947368
[1.036842 1.036842],[1.036842 1.042105],0.02732938107140659
[3.731579 3.563158],[3.736842 3.563158],0.015789473684210527
[4.689474 4.515789],[4.689474 4.521053],0.021700555924303477
[1.021053 2.484211],[1.021053 2.489474],0.015337966117753132
[3.600000 1.321053],[3.600000 1.326316],0.026576367141033643
[2.489474 0.494737],[2.494737 0.494737],0.01621652015833784
